num_levels,num_features,vector_dimension,bipolar_mode,precomputed_item_memory,use_genetic_item_memory,ga_selection_mode,n_gram_size,window,downsample,validation_ratio,overall_accuracy,class_average_accuracy,class_vector_similarity,correct,not_correct,transition_error,total,info
131,32,1024,0,0,0,0,5,100,1,0.000000,0.84252874,0.84401623,0.17148437,733,133,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
131,32,1024,0,0,0,0,5,100,1,0.000000,0.97931034,0.98390805,0.16914062,852,14,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
131,32,1024,0,0,0,0,5,100,1,0.000000,0.90545977,0.90892157,0.29824219,3151,313,0,3480,"model=mine,scope=overall,phase=test"
141,32,1024,0,0,0,0,5,100,1,0.000000,0.98735632,0.99192698,0.12890625,859,7,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
141,32,1024,0,0,0,0,5,100,1,0.000000,0.90344828,0.90709939,0.64687500,786,80,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
141,32,1024,0,0,0,0,5,100,1,0.000000,0.84942529,0.85104801,0.14531250,739,127,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
141,32,1024,0,0,0,0,5,100,1,0.000000,0.98045977,0.98505747,0.17656250,853,13,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
141,32,1024,0,0,0,0,5,100,1,0.000000,0.93017241,0.93378296,0.27441406,3237,227,0,3480,"model=mine,scope=overall,phase=test"
151,32,1024,0,0,0,0,5,100,1,0.000000,0.98160920,0.98612576,0.14453125,854,12,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
151,32,1024,0,0,0,0,5,100,1,0.000000,0.89540230,0.89905341,0.62500000,779,87,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
151,32,1024,0,0,0,0,5,100,1,0.000000,0.84597701,0.84808654,0.15664063,736,130,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
151,32,1024,0,0,0,0,5,100,1,0.000000,0.98620690,0.99077755,0.16992188,858,8,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
151,32,1024,0,0,0,0,5,100,1,0.000000,0.92729885,0.93101082,0.27402344,3227,237,0,3480,"model=mine,scope=overall,phase=test"
21,32,2048,0,0,0,0,5,100,1,0.000000,0.98620690,0.99080460,0.59511719,858,8,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
21,32,2048,0,0,0,0,5,100,1,0.000000,0.62643678,0.62957404,0.91425781,545,321,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
21,32,2048,0,0,0,0,5,100,1,0.000000,0.84137931,0.84254226,0.60195312,732,134,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
21,32,2048,0,0,0,0,5,100,1,0.000000,0.97816092,0.98267748,0.65136719,851,15,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
21,32,2048,0,0,0,0,5,100,1,0.000000,0.85804598,0.86139959,0.69067383,2986,478,0,3480,"model=mine,scope=overall,phase=test"
31,32,2048,0,0,0,0,5,100,1,0.000000,0.98620690,0.99080460,0.49550781,858,8,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
31,32,2048,0,0,0,0,5,100,1,0.000000,0.70229885,0.70527383,0.89121094,611,255,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
31,32,2048,0,0,0,0,5,100,1,0.000000,0.84022989,0.84158215,0.51601562,731,135,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
31,32,2048,0,0,0,0,5,100,1,0.000000,0.97816092,0.98275862,0.56210938,851,15,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
31,32,2048,0,0,0,0,5,100,1,0.000000,0.87672414,0.88010480,0.61621094,3051,413,0,3480,"model=mine,scope=overall,phase=test"
41,32,2048,0,0,0,0,5,100,1,0.000000,0.97471264,0.97903989,0.41210938,848,18,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
41,32,2048,0,0,0,0,5,100,1,0.000000,0.92988506,0.93323867,0.89609375,809,57,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
41,32,2048,0,0,0,0,5,100,1,0.000000,0.86436782,0.86612576,0.43320313,752,114,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
41,32,2048,0,0,0,0,5,100,1,0.000000,0.97356322,0.97816092,0.47207031,847,19,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
41,32,2048,0,0,0,0,5,100,1,0.000000,0.93563218,0.93914131,0.55336914,3256,208,0,3480,"model=mine,scope=overall,phase=test"
51,32,2048,0,0,0,0,5,100,1,0.000000,0.97356322,0.97789047,0.33359375,847,19,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
51,32,2048,0,0,0,0,5,100,1,0.000000,0.68275862,0.68611224,0.87031250,594,272,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
51,32,2048,0,0,0,0,5,100,1,0.000000,0.87931034,0.88141988,0.35898438,765,101,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
51,32,2048,0,0,0,0,5,100,1,0.000000,0.97701149,0.98139283,0.40937500,850,16,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
51,32,2048,0,0,0,0,5,100,1,0.000000,0.87816092,0.88170385,0.49306641,3056,408,0,3480,"model=mine,scope=overall,phase=test"
61,32,2048,0,0,0,0,5,100,1,0.000000,0.97931034,0.98377282,0.32167969,852,14,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
61,32,2048,0,0,0,0,5,100,1,0.000000,0.75402299,0.75780933,0.82539063,656,210,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
61,32,2048,0,0,0,0,5,100,1,0.000000,0.85172414,0.85315754,0.31132813,741,125,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
61,32,2048,0,0,0,0,5,100,1,0.000000,0.97816092,0.98262339,0.34707031,851,15,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
61,32,2048,0,0,0,0,5,100,1,0.000000,0.89080460,0.89434077,0.45136719,3100,364,0,3480,"model=mine,scope=overall,phase=test"
71,32,2048,0,0,0,0,5,100,1,0.000000,0.98620690,0.99077755,0.27578125,858,8,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
71,32,2048,0,0,0,0,5,100,1,0.000000,0.78045977,0.78427316,0.79433594,679,187,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
71,32,2048,0,0,0,0,5,100,1,0.000000,0.86896552,0.87080460,0.29960938,756,110,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
71,32,2048,0,0,0,0,5,100,1,0.000000,0.98505747,0.98962813,0.33144531,857,9,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
71,32,2048,0,0,0,0,5,100,1,0.000000,0.90517241,0.90887086,0.42529297,3150,314,0,3480,"model=mine,scope=overall,phase=test"
81,32,2048,0,0,0,0,5,100,1,0.000000,0.97931034,0.98374577,0.23828125,852,14,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
81,32,2048,0,0,0,0,5,100,1,0.000000,0.68850575,0.69096687,0.75566406,599,267,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
81,32,2048,0,0,0,0,5,100,1,0.000000,0.85172414,0.85323867,0.26367188,741,125,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
81,32,2048,0,0,0,0,5,100,1,0.000000,0.97701149,0.98158215,0.31796875,850,16,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
81,32,2048,0,0,0,0,5,100,1,0.000000,0.87413793,0.87738337,0.39389648,3042,422,0,3480,"model=mine,scope=overall,phase=test"
