num_levels,num_features,vector_dimension,bipolar_mode,precomputed_item_memory,use_genetic_item_memory,ga_selection_mode,n_gram_size,window,downsample,validation_ratio,overall_accuracy,class_average_accuracy,class_vector_similarity,correct,not_correct,transition_error,total,info
21,32,2048,0,1,0,0,5,100,1,0.000000,0.84482759,0.84571429,0.14003906,147,27,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
21,32,2048,0,1,0,0,5,100,1,0.000000,0.98275862,0.98285714,0.20312500,171,2,1,174,"model=mine,scope=dataset,dataset=3,phase=test"
21,32,2048,0,1,0,0,5,100,1,0.000000,0.86206897,0.86142857,0.26992187,600,94,2,696,"model=mine,scope=overall,phase=test"
31,32,2048,0,1,0,0,5,100,1,0.000000,0.99425287,0.99428571,0.14609375,173,1,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
31,32,2048,0,1,0,0,5,100,1,0.000000,0.71839080,0.71983193,0.61113281,125,46,3,174,"model=mine,scope=dataset,dataset=1,phase=test"
31,32,2048,0,1,0,0,5,100,1,0.000000,0.86206897,0.86285714,0.15488281,150,24,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
31,32,2048,0,1,0,0,5,100,1,0.000000,0.98275862,0.98285714,0.19589844,171,2,1,174,"model=mine,scope=dataset,dataset=3,phase=test"
31,32,2048,0,1,0,0,5,100,1,0.000000,0.88936782,0.88995798,0.27700195,619,73,4,696,"model=mine,scope=overall,phase=test"
41,32,2048,0,1,0,0,5,100,1,0.000000,0.98275862,0.98268908,0.14902344,171,3,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
41,32,2048,0,1,0,0,5,100,1,0.000000,0.97126437,0.97142857,0.66972656,169,4,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
41,32,2048,0,1,0,0,5,100,1,0.000000,0.89080460,0.89142857,0.16640625,155,19,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
41,32,2048,0,1,0,0,5,100,1,0.000000,0.99425287,0.99428571,0.22128906,173,1,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
41,32,2048,0,1,0,0,5,100,1,0.000000,0.95977011,0.95995798,0.30161133,668,27,1,696,"model=mine,scope=overall,phase=test"
51,32,2048,0,1,0,0,5,100,1,0.000000,0.98275862,0.98268908,0.14101563,171,3,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
51,32,2048,0,1,0,0,5,100,1,0.000000,0.71264368,0.70890756,0.68652344,124,49,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
51,32,2048,0,1,0,0,5,100,1,0.000000,0.86781609,0.86857143,0.16308594,151,22,1,174,"model=mine,scope=dataset,dataset=2,phase=test"
51,32,2048,0,1,0,0,5,100,1,0.000000,0.97126437,0.97142857,0.21230469,169,5,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
51,32,2048,0,1,0,0,5,100,1,0.000000,0.88362069,0.88289916,0.30073242,615,79,2,696,"model=mine,scope=overall,phase=test"
61,32,2048,0,1,0,0,5,100,1,0.000000,0.99425287,0.99428571,0.15566406,173,1,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
61,32,2048,0,1,0,0,5,100,1,0.000000,0.78160920,0.77831933,0.64707031,136,38,0,174,"model=mine,scope=dataset,dataset=1,phase=test"
61,32,2048,0,1,0,0,5,100,1,0.000000,0.88505747,0.88571429,0.17343750,154,20,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
