num_levels,num_features,vector_dimension,bipolar_mode,precomputed_item_memory,use_genetic_item_memory,ga_selection_mode,ga_mutation_rate,n_gram_size,window,downsample,validation_ratio,overall_accuracy,class_average_accuracy,class_vector_similarity,correct,not_correct,transition_error,total,info
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.95172414,0.95172414,0.26640625,276,14,0,290,"model=mine,scope=dataset,dataset=0,phase=uniform-test"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.88452656,0.88497728,0.28730469,383,50,0,433,"model=mine,scope=dataset,dataset=0,phase=uniform-ga-validation"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.95172414,0.95172414,0.28730469,276,14,0,290,"model=mine,scope=dataset,dataset=0,phase=uniform-ga-test"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.87990762,0.88029939,0.28515625,381,52,0,433,"model=mine,scope=dataset,dataset=0,phase=preopt-validation"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.98275862,0.98275862,0.28515625,285,5,0,290,"model=mine,scope=dataset,dataset=0,phase=preopt-test"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.90993072,0.91023790,0.30996094,394,39,0,433,"model=mine,scope=dataset,dataset=0,phase=postopt-validation"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.97241379,0.97241379,0.30996094,282,8,0,290,"model=mine,scope=dataset,dataset=0,phase=postopt-test"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.19861432,0.20000000,1.00000000,86,344,3,433,"model=mine,scope=dataset,dataset=1,phase=uniform-validation"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.20000000,0.20000000,1.00000000,58,232,0,290,"model=mine,scope=dataset,dataset=1,phase=uniform-test"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.19861432,0.20000000,1.00000000,86,344,3,433,"model=mine,scope=dataset,dataset=1,phase=uniform-ga-validation"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.20000000,0.20000000,1.00000000,58,232,0,290,"model=mine,scope=dataset,dataset=1,phase=uniform-ga-test"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.85681293,0.85747126,0.89042969,371,61,1,433,"model=mine,scope=dataset,dataset=1,phase=preopt-validation"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.74137931,0.74137931,0.89042969,215,75,0,290,"model=mine,scope=dataset,dataset=1,phase=preopt-test"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.85681293,0.85747126,0.83300781,371,61,1,433,"model=mine,scope=dataset,dataset=1,phase=postopt-validation"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.75862069,0.75862069,0.83300781,220,70,0,290,"model=mine,scope=dataset,dataset=1,phase=postopt-test"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.76443418,0.76519647,0.37460938,331,101,1,433,"model=mine,scope=dataset,dataset=2,phase=uniform-validation"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.79310345,0.79310345,0.37460938,230,60,0,290,"model=mine,scope=dataset,dataset=2,phase=uniform-test"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.79676674,0.79764769,0.34472656,345,87,1,433,"model=mine,scope=dataset,dataset=2,phase=uniform-ga-validation"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.80000000,0.80000000,0.34472656,232,58,0,290,"model=mine,scope=dataset,dataset=2,phase=uniform-ga-test"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.75519630,0.75554665,0.29785156,327,105,1,433,"model=mine,scope=dataset,dataset=2,phase=preopt-validation"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.84827586,0.84827586,0.29785156,246,44,0,290,"model=mine,scope=dataset,dataset=2,phase=preopt-test"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.80369515,0.80441059,0.30527344,348,84,1,433,"model=mine,scope=dataset,dataset=2,phase=postopt-validation"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.84482759,0.84482759,0.30527344,245,45,0,290,"model=mine,scope=dataset,dataset=2,phase=postopt-test"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.79907621,0.80000000,0.40058594,346,86,1,433,"model=mine,scope=dataset,dataset=3,phase=uniform-validation"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.80000000,0.80000000,0.40058594,232,58,0,290,"model=mine,scope=dataset,dataset=3,phase=uniform-test"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.79907621,0.80000000,0.32929687,346,86,1,433,"model=mine,scope=dataset,dataset=3,phase=uniform-ga-validation"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.80000000,0.80000000,0.32929687,232,58,0,290,"model=mine,scope=dataset,dataset=3,phase=uniform-ga-test"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.79907621,0.80000000,0.32343750,346,86,1,433,"model=mine,scope=dataset,dataset=3,phase=preopt-validation"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.80000000,0.80000000,0.32343750,232,58,0,290,"model=mine,scope=dataset,dataset=3,phase=preopt-test"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.79907621,0.80000000,0.28886719,346,86,1,433,"model=mine,scope=dataset,dataset=3,phase=postopt-validation"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.80000000,0.80000000,0.28886719,232,58,0,290,"model=mine,scope=dataset,dataset=3,phase=postopt-test"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.65357968,0.65447741,0.51040039,0,0,0,0,"model=mine,scope=overall,phase=uniform-validation"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.68620690,0.68620690,0.51040039,0,0,0,0,"model=mine,scope=overall,phase=uniform-test"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.66974596,0.67065624,0.49033203,0,0,0,0,"model=mine,scope=overall,phase=uniform-ga-validation"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.68793103,0.68793103,0.49033203,0,0,0,0,"model=mine,scope=overall,phase=uniform-ga-test"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.82274827,0.82332932,0.44921875,0,0,0,0,"model=mine,scope=overall,phase=preopt-validation"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.84310345,0.84310345,0.44921875,0,0,0,0,"model=mine,scope=overall,phase=preopt-test"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.84396552,0.84396552,0.43427734,979,181,0,1160,"model=mine,scope=overall,phase=postopt-test"
10,32,2048,0,1,1,0,0.200000,3,100,1,0.300000,0.84237875,0.84302994,0.43427734,0,0,0,0,"model=mine,scope=overall,phase=postopt-validation"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.82217090,0.82288158,0.27656250,356,76,1,433,"model=mine,scope=dataset,dataset=0,phase=uniform-validation"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.85517241,0.85517241,0.27656250,248,42,0,290,"model=mine,scope=dataset,dataset=0,phase=uniform-test"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.90069284,0.90096231,0.24765625,390,43,0,433,"model=mine,scope=dataset,dataset=0,phase=uniform-ga-validation"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.92413793,0.92413793,0.24765625,268,22,0,290,"model=mine,scope=dataset,dataset=0,phase=uniform-ga-test"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.89145497,0.89174018,0.27500000,386,46,1,433,"model=mine,scope=dataset,dataset=0,phase=preopt-validation"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.99655172,0.99655172,0.27500000,289,1,0,290,"model=mine,scope=dataset,dataset=0,phase=preopt-test"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.93533487,0.93555199,0.21250000,405,28,0,433,"model=mine,scope=dataset,dataset=0,phase=postopt-validation"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.99310345,0.99310345,0.21250000,288,2,0,290,"model=mine,scope=dataset,dataset=0,phase=postopt-test"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.63972286,0.63908046,0.84296875,277,155,1,433,"model=mine,scope=dataset,dataset=1,phase=uniform-validation"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.59310345,0.59310345,0.84296875,172,118,0,290,"model=mine,scope=dataset,dataset=1,phase=uniform-test"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.67205543,0.67126437,0.84062500,291,141,1,433,"model=mine,scope=dataset,dataset=1,phase=uniform-ga-validation"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.57241379,0.57241379,0.84062500,166,124,0,290,"model=mine,scope=dataset,dataset=1,phase=uniform-ga-test"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.37182448,0.37241379,0.98593750,161,270,2,433,"model=mine,scope=dataset,dataset=1,phase=preopt-validation"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.40000000,0.40000000,0.98593750,116,174,0,290,"model=mine,scope=dataset,dataset=1,phase=preopt-test"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.37875289,0.37931034,0.98593750,164,267,2,433,"model=mine,scope=dataset,dataset=1,phase=postopt-validation"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.38275862,0.38275862,0.98593750,111,179,0,290,"model=mine,scope=dataset,dataset=1,phase=postopt-test"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.78752887,0.78807805,0.27031250,341,92,0,433,"model=mine,scope=dataset,dataset=2,phase=uniform-validation"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.84482759,0.84482759,0.27031250,245,45,0,290,"model=mine,scope=dataset,dataset=2,phase=uniform-test"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.85681293,0.85744453,0.22656250,371,62,0,433,"model=mine,scope=dataset,dataset=2,phase=uniform-ga-validation"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.91724138,0.91724138,0.22656250,266,24,0,290,"model=mine,scope=dataset,dataset=2,phase=uniform-ga-test"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.75750577,0.75821973,0.32890625,328,103,2,433,"model=mine,scope=dataset,dataset=2,phase=preopt-validation"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.84482759,0.84482759,0.32890625,245,45,0,290,"model=mine,scope=dataset,dataset=2,phase=preopt-test"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.83602771,0.83675488,0.30156250,362,70,1,433,"model=mine,scope=dataset,dataset=2,phase=postopt-validation"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.84137931,0.84137931,0.30156250,244,46,0,290,"model=mine,scope=dataset,dataset=2,phase=postopt-test"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.89376443,0.89361133,0.30390625,387,46,0,433,"model=mine,scope=dataset,dataset=3,phase=uniform-validation"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.91724138,0.91724138,0.30390625,266,24,0,290,"model=mine,scope=dataset,dataset=3,phase=uniform-test"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.93302540,0.93298583,0.24296875,404,28,1,433,"model=mine,scope=dataset,dataset=3,phase=uniform-ga-validation"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.96206897,0.96206897,0.24296875,279,11,0,290,"model=mine,scope=dataset,dataset=3,phase=uniform-ga-test"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.79907621,0.80000000,0.37812500,346,86,1,433,"model=mine,scope=dataset,dataset=3,phase=preopt-validation"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.80000000,0.80000000,0.37812500,232,58,0,290,"model=mine,scope=dataset,dataset=3,phase=preopt-test"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.79907621,0.80000000,0.24218750,346,86,1,433,"model=mine,scope=dataset,dataset=3,phase=postopt-validation"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.80000000,0.80000000,0.24218750,232,58,0,290,"model=mine,scope=dataset,dataset=3,phase=postopt-test"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.78579677,0.78591286,0.42343750,0,0,0,0,"model=mine,scope=overall,phase=uniform-validation"
15,32,512,0,1,1,0,0.200000,3,100,1,0.300000,0.80258621,0.80258621,0.42343750,0,0,0,0,"model=mine,scope=overall,phase=uniform-test"
